ROP
134.38852
121.61512
120.88747
121.17133
121.05262
127.47602
131.38684
133.8644
137.85814
140.56841
142.02402
146.02218
147.42933
148.40827
148.52907
148.50463
148.39446
148.49006
147.09888
148.00312
148.00604
148.05886
147.4854
147.3269
146.30607
143.98179
138.85545
131.73714
127.31827
124.62051
120.66378
123.85322
128.60817
134.2373
137.07316
148.03238
150.99137
152.34787
150.6789
148.46001
146.87343
146.23369
143.61437
143.4331
142.51132
142.65128
142.99472
143.1981
144.46781
144.42858
144.32277
144.13835
141.67648
131.49915
116.3269
105.74659
105.90016
97.79288
97.41696
101.8062
102.24045
100.31847
106.13255
109.93156
106.0188
103.04744
88.29147
56.38215
52.69573
45.49823
45.9207
50.33688
70.69715
68.91877
80.10157
79.53114
77.95528
79.0562
83.19613
82.58432
79.13481
76.43629
75.68435
82.84452
84.3543
84.14393
76.49177
74.16903
66.56572
72.08497
64.65548
60.77749
63.06568
61.33829
57.37487
68.86526
66.06312
73.38166
76.68474
77.80013
80.17031
81.1211
83.39865
89.84596
91.04298
87.34491
88.24229
81.23812
76.30056
74.75358
76.56273
75.39281
76.10249
76.50696
75.57087
73.17142
77.65256
73.82854
76.23606
75.30069
74.83543
71.60906
75.98497
76.28579
75.80722
74.11391
73.69606
70.02454
62.28025
62.42654
61.26237
62.0748
64.10105
65.61765
66.08622
69.44134
63.89642
65.66841
63.93586
65.66447
65.52405
65.98596
64.68681
62.96237
61.22093
65.08136
63.12021
69.89514
62.30945
63.37467
60.97992
60.23999
62.00531
62.46969
57.00823
45.67687
45.58812
46.53061
59.28885
70.61371
124.82864
140.77575
133.6044
98.92858
95.93478
103.03386
114.3711
120.57188
122.04616
110.28018
97.43301
105.2895
102.02218
118.99245
152.89813
123.40692
134.06601
123.18514
108.10348
95.16719
104.69068
106.94281
107.06207
128.75223
95.8961
90.81184
85.76299
68.36394
62.09925
57.57234
34.1314
37.85531
33.95801
36.65988
75.27274
79.88383
101.30417
128.41066
135.72867
141.91795
143.94019
135.89314
127.21745
105.80656
96.67139
105.28163
89.75738
97.00325
106.8687
98.83537
90.53524
102.01398
101.54334
95.7417
110.20259
99.42041
108.25899
106.94911
113.59291
131.97182
143.77221
137.86417
134.22287
121.53514
114.702
98.1143
96.78524
87.18205
93.59327
89.63625
88.21781
93.0628
75.40436
79.13241
90.20627
85.96027
120.8064
120.6687
115.74065
120.76821
116.47526
123.70066
127.22264
134.84669
132.71027
134.57402
123.76962
115.6377
121.74633
128.0586
130.39324
134.51033
149.34337
145.2919
137.49898
144.63061
141.74925
132.29501
120.10676
103.15364
96.62169
96.33212
100.49413
101.33074
107.94954
115.32936
130.47582
122.14554
116.29423
112.51066
104.24469
103.85138
106.2024
115.03425
123.66978
109.41644
110.40554
100.18809
94.91506
90.17448
89.53737
86.33944
88.73173
109.08921
127.74852
150.423
196.171
197.83274
193.4127
149.55745
124.70226
112.97894
121.84751
133.12346
146.8649
149.48802
151.51178
143.12064
146.25
144.11352
138.65098
137.48304
122.81191
109.60807
99.72723
93.10404
87.23442
88.65604
65.54124
45.17382
41.47369
36.74331
37.09455
44.46988
45.32871
81.4812
125.00167
162.6562
164.78415
130.76949
111.3498
106.70738
99.37149
90.4188
105.94281
121.28018
118.6268
120.87779
109.77523
104.32172
103.75643
105.42844
99.24114
94.30587
102.52175
104.49642
111.56086
110.87136
117.44281
113.24754
116.5503
117.61414
120.92083
114.59941
125.9836
116.78527
112.83278
114.51365
122.52339
115.97139
107.46598
119.61604
123.40092
123.01181
119.98589
110.87913
116.25646
123.10804
124.47651
119.10233
121.33652
125.95994
120.58425
140.17736
148.41476
140.39423
144.53363
147.13451
141.877
120.7289
120.63517
112.96795
111.80663
114.74757
139.3497
146.08606
124.04783
118.41168
107.87694
107.74721
107.37287
132.9562
128.86079
136.69472
135.93455
136.05253
128.24222
136.16381
134.78009
132.64875
126.99177
136.49537
129.49839
138.54354
135.98573
128.22011
136.35676
156.73888
157.54577
174.18166
159.03412
170.64222
159.8523
155.98632
172.46453
175.89081
157.62671
129.44993
123.02402
113.83163
107.74239
119.66148
119.18153
120.97129
129.31027
132.09783
138.26765
146.75623
138.09157
152.36145
143.15869
141.88028
107.15814
103.24849
106.40292
107.7419
86.83678
62.83389
60.71188
43.96844
45.27385
55.71155
69.46017
100.41667
121.36686
121.44715
114.99452
122.63199
136.07238
127.12129
123.32146
124.89081
118.16257
128.52428
123.4039
120.77369
121.98776
124.53566
115.00033
126.3521
135.88924
130.63488
129.96437
133.03563
128.85797
125.50571
128.39482
133.95994
134.00879
131.36348
130.29626
140.08202
127.84285
125.57024
120.70787
120.61506
129.03589
122.40236
114.62848
106.12395
108.58196
108.8
112.79055
115.29377
118.12644
125.92549
124.44806
127.69564
130.29705
128.41168
129.83963
136.04423
127.97864
121.13051
128.71604
136.16588
125.204
124.80614
124.86276
130.03711
125.83222
153.92162
160.82825
174.94127
174.70928
141.96398
139.46801
125.36171
115.38763
109.67579
108.36591
117.40909
126.93314
122.15371
139.84324
147.6001
148.31335
139.10617
137.98576
122.97484
117.62572
114.97326
113.11663
130.12251
134.58284
148.69242
164.29692
147.07162
145.67047
140.36296
139.47005
132.6977
139.98566
133.76634
129.98707
128.91325
127.5669
112.20131
111.42713
119.13524
116.86056
140.32743
153.35213
170.04708
166.87608
160.42943
131.77543
116.94222
110.9752
117.92841
146.28976
147.46988
147.04865
146.02779
154.3125
146.66772
144.10712
78.93241
77.71775
64.46588
54.89524
55.848
82.02753
112.00725
186.75407
183.19629
182.9228
180.95732
178.14567
170.54544
156.39554
163.42008
137.2726
126.09836
138.97136
138.83117
138.49744
156.10814
171.24163
173.87264
156.46923
168.06378
149.29429
148.17884
148.18186
148.4521
148.15607
158.59685
149.34669
147.4836
131.65023
127.80476
125.3543
136.03871
155.05036
161.82657
160.61929
153.70361
156.80417
152.67585
138.95607
131.25266
131.70732
130.59449
142.29249
152.11266
164.06463
169.30551
166.45748
158.09974
166.22359
159.38507
158.85102
136.21188
136.22461
140.4417
134.10112
123.60499
144.47165
144.26647
156.55509
151.09587
166.69134
165.68865
161.29606
166.15951
164.75171
156.18904
165.85692
168.61798
159.13747
157.08002
140.20072
127.59711
122.41381
119.53514
128.4813
94.9625
98.34823
103.06237
113.68615
125.49551
212.77736
211.90971
220.30361
240.64826
158.43701
151.35522
134.30942
124.7981
118.85748
147.29688
147.98225
148.704
152.12582
157.81499
156.5107
155.83691
148.65463
145.1372
131.76529
125.88392
127.31329
133.72241
142.10292
163.23028
171.70728
180.41873
169.05115
164.16706
155.80023
153.79892
156.26411
159.60459
158.98517
152.90787
143.37549
118.14177
90.28976
93.02884
97.82638
102.80272
108.42113
132.55085
131.93038
123.04019
115.34091
110.69806
121.16506
122.44403
100.80807
100.91407
88.23983
88.12999
89.39262
89.93399
104.84098
101.58963
99.84767
103.84613
105.70344
101.42595
97.42904
109.17116
100.81398
100.82822
105.35262
101.54495
99.41821
110.04117
113.68648
127.78921
110.97277
109.00335
109.20689
99.40751
94.97316
102.61184
102.45377
90.06001
98.77539
99.52441
111.621
112.11076
104.5435
101.55253
99.19961
103.45079
98.24669
98.78392
109.12182
103.67264
97.80919
102.64426
106.8601
106.03235
114.21608
117.19219
119.62782
115.37575
114.14511
107.62867
98.13412
102.23481
105.20545
105.70712
117.34813
118.35276
139.69967
121.45066
116.81345
109.78799
108.93983
111.03671
110.87283
109.96296
109.93832
108.58675
110.85312
106.02976
105.16483
110.28445
103.26706
100.33186
103.99203
106.40331
112.0086
116.93025
112.47395
120.1501
114.72192
116.16893
109.87674
107.67467
110.73783
104.93474
107.80341
110.60604
114.56696
118.49101
115.8939
111.88455
118.22831
112.9314
108.26467
107.71365
109.69774
112.90728
109.00318
112.55174
113.3752
110.38533
111.72503
111.75072
118.78369
114.8936
